forename,forename2,cumprop,sex
lyssa,babette,1,female
mabel,mable,1,female
mable,mabel,1,female
macey,macy,1,female
mackenzi,mackenzie,1,female
mackenzie,mackenzi,1,female
macy,macey,1,female
madalyn,maud,0.142857143,female
madalyn,magda,0.285714286,female
madalyn,madeline,0.428571429,female
madalyn,madelina,0.571428571,female
madalyn,madeleine,0.714285714,female
madalyn,madelaine,0.857142857,female
madalyn,maddy,1,female
maddison,madison,0.5,female
maddison,madisen,1,female
maddy,maud,0.142857143,female
maddy,magda,0.285714286,female
maddy,madeline,0.428571429,female
maddy,madelina,0.571428571,female
maddy,madeleine,0.714285714,female
maddy,madelaine,0.857142857,female
maddy,madalyn,1,female
madelaine,maud,0.142857143,female
madelaine,magda,0.285714286,female
madelaine,madeline,0.428571429,female
madelaine,madelina,0.571428571,female
madelaine,madeleine,0.714285714,female
madelaine,maddy,0.857142857,female
madelaine,madalyn,1,female
madeleine,maud,0.142857143,female
madeleine,magda,0.285714286,female
madeleine,madeline,0.428571429,female
madeleine,madelina,0.571428571,female
madeleine,madelaine,0.714285714,female
madeleine,maddy,0.857142857,female
madeleine,madalyn,1,female
madelina,maud,0.142857143,female
madelina,magda,0.285714286,female
madelina,madeline,0.428571429,female
madelina,madeleine,0.571428571,female
madelina,madelaine,0.714285714,female
madelina,maddy,0.857142857,female
madelina,madalyn,1,female
madeline,maud,0.142857143,female
madeline,magda,0.285714286,female
madeline,madelina,0.428571429,female
madeline,madeleine,0.571428571,female
madeline,madelaine,0.714285714,female
madeline,maddy,0.857142857,female
madeline,madalyn,1,female
madge,reta,0.035714286,female
madge,peggie,0.071428571,female
madge,peg,0.107142857,female
madge,miriam,0.142857143,female
madge,meg,0.178571429,female
madge,marjory,0.214285714,female
madge,marjorie,0.25,female
madge,marjorey,0.285714286,female
madge,margurita,0.321428571,female
madge,marguerite,0.357142857,female
madge,marguerita,0.392857143,female
madge,margot,0.428571429,female
madge,margorie,0.464285714,female
madge,margie,0.5,female
madge,marj,0.535714286,female
madge,margery,0.571428571,female
madge,marge,0.607142857,female
madge,margo,0.642857143,female
madge,margarita,0.678571429,female
madge,margareta,0.714285714,female
madge,peggy,0.75,female
madge,margaret,0.785714286,female
madge,marg,0.821428571,female
madge,maisie,0.857142857,female
madge,maggie,0.892857143,female
madge,maggi,0.928571429,female
madge,gretal,0.964285714,female
madge,greta,1,female
madie,maude,1,female
madisen,madison,0.5,female
madisen,maddison,1,female
madison,madisen,0.5,female
madison,maddison,1,female
mae,may,1,female
magda,maud,0.142857143,female
magda,madeline,0.285714286,female
magda,madelina,0.428571429,female
magda,madeleine,0.571428571,female
magda,madelaine,0.714285714,female
magda,maddy,0.857142857,female
magda,madalyn,1,female
maggi,reta,0.035714286,female
maggi,peggie,0.071428571,female
maggi,peg,0.107142857,female
maggi,miriam,0.142857143,female
maggi,meg,0.178571429,female
maggi,marjory,0.214285714,female
maggi,marjorie,0.25,female
maggi,marjorey,0.285714286,female
maggi,margurita,0.321428571,female
maggi,marguerite,0.357142857,female
maggi,marguerita,0.392857143,female
maggi,margot,0.428571429,female
maggi,margorie,0.464285714,female
maggi,margie,0.5,female
maggi,marj,0.535714286,female
maggi,margery,0.571428571,female
maggi,marge,0.607142857,female
maggi,margo,0.642857143,female
maggi,margarita,0.678571429,female
maggi,margareta,0.714285714,female
maggi,peggy,0.75,female
maggi,margaret,0.785714286,female
maggi,marg,0.821428571,female
maggi,maisie,0.857142857,female
maggi,maggie,0.892857143,female
maggi,madge,0.928571429,female
maggi,gretal,0.964285714,female
maggi,greta,1,female
maggie,reta,0.035714286,female
maggie,peggie,0.071428571,female
maggie,peg,0.107142857,female
maggie,miriam,0.142857143,female
maggie,meg,0.178571429,female
maggie,marjory,0.214285714,female
maggie,marjorie,0.25,female
maggie,marjorey,0.285714286,female
maggie,margurita,0.321428571,female
maggie,marguerite,0.357142857,female
maggie,marguerita,0.392857143,female
maggie,margot,0.428571429,female
maggie,margorie,0.464285714,female
maggie,margie,0.5,female
maggie,marj,0.535714286,female
maggie,margery,0.571428571,female
maggie,marge,0.607142857,female
maggie,margo,0.642857143,female
maggie,margarita,0.678571429,female
maggie,margareta,0.714285714,female
maggie,peggy,0.75,female
maggie,margaret,0.785714286,female
maggie,marg,0.821428571,female
maggie,maisie,0.857142857,female
maggie,maggi,0.892857143,female
maggie,madge,0.928571429,female
maggie,gretal,0.964285714,female
maggie,greta,1,female
maia,maya,1,female
maisie,reta,0.035714286,female
maisie,peggie,0.071428571,female
maisie,peg,0.107142857,female
maisie,miriam,0.142857143,female
maisie,meg,0.178571429,female
maisie,marjory,0.214285714,female
maisie,marjorie,0.25,female
maisie,marjorey,0.285714286,female
maisie,margurita,0.321428571,female
maisie,marguerite,0.357142857,female
maisie,marguerita,0.392857143,female
maisie,margot,0.428571429,female
maisie,margorie,0.464285714,female
maisie,margie,0.5,female
maisie,marj,0.535714286,female
maisie,margery,0.571428571,female
maisie,marge,0.607142857,female
maisie,margo,0.642857143,female
maisie,margarita,0.678571429,female
maisie,margareta,0.714285714,female
maisie,peggy,0.75,female
maisie,margaret,0.785714286,female
maisie,marg,0.821428571,female
maisie,maggie,0.857142857,female
maisie,maggi,0.892857143,female
maisie,madge,0.928571429,female
maisie,gretal,0.964285714,female
maisie,greta,1,female
makenzi,makenzie,1,female
makenzie,makenzi,1,female
mame,moyra,0.125,female
mame,moira,0.25,female
mame,marya,0.375,female
mame,mary,0.5,female
mame,marie,0.625,female
mame,maria,0.75,female
mame,maree,0.875,female
mame,mamie,1,female
mamie,moyra,0.125,female
mamie,moira,0.25,female
mamie,marya,0.375,female
mamie,mary,0.5,female
mamie,marie,0.625,female
mamie,maria,0.75,female
mamie,maree,0.875,female
mamie,mame,1,female
mandy,amy,0.5,female
mandy,amanda,1,female
marcella,marcie,0.5,female
marcella,marcia,1,female
marcia,marcie,0.5,female
marcia,marcella,1,female
marcie,marcia,0.5,female
marcie,marcella,1,female
maree,moyra,0.125,female
maree,moira,0.25,female
maree,marya,0.375,female
maree,mary,0.5,female
maree,marie,0.625,female
maree,maria,0.75,female
maree,mamie,0.875,female
maree,mame,1,female
marg,reta,0.035714286,female
marg,peggie,0.071428571,female
marg,peg,0.107142857,female
marg,miriam,0.142857143,female
marg,meg,0.178571429,female
marg,marjory,0.214285714,female
marg,marjorie,0.25,female
marg,marjorey,0.285714286,female
marg,margurita,0.321428571,female
marg,marguerite,0.357142857,female
marg,marguerita,0.392857143,female
marg,margot,0.428571429,female
marg,margorie,0.464285714,female
marg,margie,0.5,female
marg,marj,0.535714286,female
marg,margery,0.571428571,female
marg,marge,0.607142857,female
marg,margo,0.642857143,female
marg,margarita,0.678571429,female
marg,margareta,0.714285714,female
marg,peggy,0.75,female
marg,margaret,0.785714286,female
marg,maisie,0.821428571,female
marg,maggie,0.857142857,female
marg,maggi,0.892857143,female
marg,madge,0.928571429,female
marg,gretal,0.964285714,female
marg,greta,1,female
margaret,reta,0.035714286,female
margaret,peggie,0.071428571,female
margaret,peg,0.107142857,female
margaret,miriam,0.142857143,female
margaret,meg,0.178571429,female
margaret,marjory,0.214285714,female
margaret,marjorie,0.25,female
margaret,marjorey,0.285714286,female
margaret,margurita,0.321428571,female
margaret,marguerite,0.357142857,female
margaret,marguerita,0.392857143,female
margaret,margot,0.428571429,female
margaret,margorie,0.464285714,female
margaret,margie,0.5,female
margaret,marj,0.535714286,female
margaret,margery,0.571428571,female
margaret,marge,0.607142857,female
margaret,margo,0.642857143,female
margaret,margarita,0.678571429,female
margaret,margareta,0.714285714,female
margaret,peggy,0.75,female
margaret,marg,0.785714286,female
margaret,maisie,0.821428571,female
margaret,maggie,0.857142857,female
margaret,maggi,0.892857143,female
margaret,madge,0.928571429,female
margaret,gretal,0.964285714,female
margaret,greta,1,female
margareta,reta,0.035714286,female
margareta,peggie,0.071428571,female
margareta,peg,0.107142857,female
margareta,miriam,0.142857143,female
margareta,meg,0.178571429,female
margareta,marjory,0.214285714,female
margareta,marjorie,0.25,female
margareta,marjorey,0.285714286,female
margareta,margurita,0.321428571,female
margareta,marguerite,0.357142857,female
margareta,marguerita,0.392857143,female
margareta,margot,0.428571429,female
margareta,margorie,0.464285714,female
margareta,margie,0.5,female
margareta,marj,0.535714286,female
margareta,margery,0.571428571,female
margareta,marge,0.607142857,female
margareta,margo,0.642857143,female
margareta,margarita,0.678571429,female
margareta,peggy,0.714285714,female
margareta,margaret,0.75,female
margareta,marg,0.785714286,female
margareta,maisie,0.821428571,female
margareta,maggie,0.857142857,female
margareta,maggi,0.892857143,female
margareta,madge,0.928571429,female
margareta,gretal,0.964285714,female
margareta,greta,1,female
margarita,reta,0.035714286,female
margarita,peggie,0.071428571,female
margarita,peg,0.107142857,female
margarita,miriam,0.142857143,female
margarita,meg,0.178571429,female
margarita,marjory,0.214285714,female
margarita,marjorie,0.25,female
margarita,marjorey,0.285714286,female
margarita,margurita,0.321428571,female
margarita,marguerite,0.357142857,female
margarita,marguerita,0.392857143,female
margarita,margot,0.428571429,female
margarita,margorie,0.464285714,female
margarita,margie,0.5,female
margarita,marj,0.535714286,female
margarita,margery,0.571428571,female
margarita,marge,0.607142857,female
margarita,margo,0.642857143,female
margarita,margareta,0.678571429,female
margarita,peggy,0.714285714,female
margarita,margaret,0.75,female
margarita,marg,0.785714286,female
margarita,maisie,0.821428571,female
margarita,maggie,0.857142857,female
margarita,maggi,0.892857143,female
margarita,madge,0.928571429,female
margarita,gretal,0.964285714,female
margarita,greta,1,female
marge,reta,0.035714286,female
marge,peggie,0.071428571,female
marge,peg,0.107142857,female
marge,miriam,0.142857143,female
marge,meg,0.178571429,female
marge,marjory,0.214285714,female
marge,marjorie,0.25,female
marge,marjorey,0.285714286,female
marge,margurita,0.321428571,female
marge,marguerite,0.357142857,female
marge,marguerita,0.392857143,female
marge,margot,0.428571429,female
marge,margorie,0.464285714,female
marge,margie,0.5,female
marge,marj,0.535714286,female
marge,margery,0.571428571,female
marge,margo,0.607142857,female
marge,margarita,0.642857143,female
marge,margareta,0.678571429,female
marge,peggy,0.714285714,female
marge,margaret,0.75,female
marge,marg,0.785714286,female
marge,maisie,0.821428571,female
marge,maggie,0.857142857,female
marge,maggi,0.892857143,female
marge,madge,0.928571429,female
marge,gretal,0.964285714,female
marge,greta,1,female
margery,reta,0.035714286,female
margery,peggie,0.071428571,female
margery,peg,0.107142857,female
margery,miriam,0.142857143,female
margery,meg,0.178571429,female
margery,marjory,0.214285714,female
margery,marjorie,0.25,female
margery,marjorey,0.285714286,female
margery,margurita,0.321428571,female
margery,marguerite,0.357142857,female
margery,marguerita,0.392857143,female
margery,margot,0.428571429,female
margery,margorie,0.464285714,female
margery,margie,0.5,female
margery,marj,0.535714286,female
margery,marge,0.571428571,female
margery,margo,0.607142857,female
margery,margarita,0.642857143,female
margery,margareta,0.678571429,female
margery,peggy,0.714285714,female
margery,margaret,0.75,female
margery,marg,0.785714286,female
margery,maisie,0.821428571,female
margery,maggie,0.857142857,female
margery,maggi,0.892857143,female
margery,madge,0.928571429,female
margery,gretal,0.964285714,female
margery,greta,1,female
margie,reta,0.035714286,female
margie,peggie,0.071428571,female
margie,peg,0.107142857,female
margie,miriam,0.142857143,female
margie,meg,0.178571429,female
margie,marjory,0.214285714,female
margie,marjorie,0.25,female
margie,marjorey,0.285714286,female
margie,margurita,0.321428571,female
margie,marguerite,0.357142857,female
margie,marguerita,0.392857143,female
margie,margot,0.428571429,female
margie,margorie,0.464285714,female
margie,marj,0.5,female
margie,margery,0.535714286,female
margie,marge,0.571428571,female
margie,margo,0.607142857,female
margie,margarita,0.642857143,female
margie,margareta,0.678571429,female
margie,peggy,0.714285714,female
margie,margaret,0.75,female
margie,marg,0.785714286,female
margie,maisie,0.821428571,female
margie,maggie,0.857142857,female
margie,maggi,0.892857143,female
margie,madge,0.928571429,female
margie,gretal,0.964285714,female
margie,greta,1,female
margo,reta,0.035714286,female
margo,peggie,0.071428571,female
margo,peg,0.107142857,female
margo,miriam,0.142857143,female
margo,meg,0.178571429,female
margo,marjory,0.214285714,female
margo,marjorie,0.25,female
margo,marjorey,0.285714286,female
margo,margurita,0.321428571,female
margo,marguerite,0.357142857,female
margo,marguerita,0.392857143,female
margo,margot,0.428571429,female
margo,margorie,0.464285714,female
margo,margie,0.5,female
margo,marj,0.535714286,female
margo,margery,0.571428571,female
margo,marge,0.607142857,female
margo,margarita,0.642857143,female
margo,margareta,0.678571429,female
margo,peggy,0.714285714,female
margo,margaret,0.75,female
margo,marg,0.785714286,female
margo,maisie,0.821428571,female
margo,maggie,0.857142857,female
margo,maggi,0.892857143,female
margo,madge,0.928571429,female
margo,gretal,0.964285714,female
margo,greta,1,female
margorie,reta,0.035714286,female
margorie,peggie,0.071428571,female
margorie,peg,0.107142857,female
margorie,miriam,0.142857143,female
margorie,meg,0.178571429,female
margorie,marjory,0.214285714,female
margorie,marjorie,0.25,female
margorie,marjorey,0.285714286,female
margorie,margurita,0.321428571,female
margorie,marguerite,0.357142857,female
margorie,marguerita,0.392857143,female
margorie,margot,0.428571429,female
margorie,margie,0.464285714,female
margorie,marj,0.5,female
margorie,margery,0.535714286,female
margorie,marge,0.571428571,female
margorie,margo,0.607142857,female
margorie,margarita,0.642857143,female
margorie,margareta,0.678571429,female
margorie,peggy,0.714285714,female
margorie,margaret,0.75,female
margorie,marg,0.785714286,female
margorie,maisie,0.821428571,female
margorie,maggie,0.857142857,female
margorie,maggi,0.892857143,female
margorie,madge,0.928571429,female
margorie,gretal,0.964285714,female
margorie,greta,1,female
margot,reta,0.035714286,female
margot,peggie,0.071428571,female
margot,peg,0.107142857,female
margot,miriam,0.142857143,female
margot,meg,0.178571429,female
margot,marjory,0.214285714,female
margot,marjorie,0.25,female
margot,marjorey,0.285714286,female
margot,margurita,0.321428571,female
margot,marguerite,0.357142857,female
margot,marguerita,0.392857143,female
margot,margorie,0.428571429,female
margot,margie,0.464285714,female
margot,marj,0.5,female
margot,margery,0.535714286,female
margot,marge,0.571428571,female
margot,margo,0.607142857,female
margot,margarita,0.642857143,female
margot,margareta,0.678571429,female
margot,peggy,0.714285714,female
margot,margaret,0.75,female
margot,marg,0.785714286,female
margot,maisie,0.821428571,female
margot,maggie,0.857142857,female
margot,maggi,0.892857143,female
margot,madge,0.928571429,female
margot,gretal,0.964285714,female
margot,greta,1,female
marguerita,reta,0.035714286,female
marguerita,peggie,0.071428571,female
marguerita,peg,0.107142857,female
marguerita,miriam,0.142857143,female
marguerita,meg,0.178571429,female
marguerita,marjory,0.214285714,female
marguerita,marjorie,0.25,female
marguerita,marjorey,0.285714286,female
marguerita,margurita,0.321428571,female
marguerita,marguerite,0.357142857,female
marguerita,margot,0.392857143,female
marguerita,margorie,0.428571429,female
marguerita,margie,0.464285714,female
marguerita,marj,0.5,female
marguerita,margery,0.535714286,female
marguerita,marge,0.571428571,female
marguerita,margo,0.607142857,female
marguerita,margarita,0.642857143,female
marguerita,margareta,0.678571429,female
marguerita,peggy,0.714285714,female
marguerita,margaret,0.75,female
marguerita,marg,0.785714286,female
marguerita,maisie,0.821428571,female
marguerita,maggie,0.857142857,female
marguerita,maggi,0.892857143,female
marguerita,madge,0.928571429,female
marguerita,gretal,0.964285714,female
marguerita,greta,1,female
marguerite,reta,0.035714286,female
marguerite,peggie,0.071428571,female
marguerite,peg,0.107142857,female
