lastname,freq,race
nazarenus,2.55E-05,White (not Hispanic)
needham,2.55E-05,White (not Hispanic)
neeley,2.55E-05,White (not Hispanic)
neher,2.55E-05,White (not Hispanic)
neiberger,2.55E-05,White (not Hispanic)
neiley,2.55E-05,White (not Hispanic)
nelms,2.55E-05,White (not Hispanic)
nelsen,2.55E-05,White (not Hispanic)
neptune,2.55E-05,White (not Hispanic)
nesmith,2.55E-05,White (not Hispanic)
neu,2.55E-05,White (not Hispanic)
neuenschwander,2.55E-05,White (not Hispanic)
neugebauer,2.55E-05,White (not Hispanic)
neuman,2.55E-05,White (not Hispanic)
nevarez,2.55E-05,White (not Hispanic)
neve,2.55E-05,White (not Hispanic)
neveau,2.55E-05,White (not Hispanic)
newcombe,2.55E-05,White (not Hispanic)
nickle,2.55E-05,White (not Hispanic)
nicola,2.55E-05,White (not Hispanic)
nienhaus,2.55E-05,White (not Hispanic)
nikitin,2.55E-05,White (not Hispanic)
nilsen,2.55E-05,White (not Hispanic)
nilson,2.55E-05,White (not Hispanic)
noe,2.55E-05,White (not Hispanic)
noland,2.55E-05,White (not Hispanic)
norby,2.55E-05,White (not Hispanic)
nosal,2.55E-05,White (not Hispanic)
nowlin,2.55E-05,White (not Hispanic)
nuechterlein,2.55E-05,White (not Hispanic)
o'bryan,2.55E-05,White (not Hispanic)
o'hayre,2.55E-05,White (not Hispanic)
o'hearne,2.55E-05,White (not Hispanic)
o bryan,2.55E-05,White (not Hispanic)
o rourke,2.55E-05,White (not Hispanic)
oaks,2.55E-05,White (not Hispanic)
oates,2.55E-05,White (not Hispanic)
oberbroeckling,2.55E-05,White (not Hispanic)
obert,2.55E-05,White (not Hispanic)
ochs,2.55E-05,White (not Hispanic)
oddo,2.55E-05,White (not Hispanic)
odonnell,2.55E-05,White (not Hispanic)
odum,2.55E-05,White (not Hispanic)
oldfield,2.55E-05,White (not Hispanic)
onda,2.55E-05,White (not Hispanic)
oneill,2.55E-05,White (not Hispanic)
onofrio,2.55E-05,White (not Hispanic)
opel,2.55E-05,White (not Hispanic)
opp,2.55E-05,White (not Hispanic)
oppenheimer,2.55E-05,White (not Hispanic)
oquist,2.55E-05,White (not Hispanic)
orecchio,2.55E-05,White (not Hispanic)
oreskovich,2.55E-05,White (not Hispanic)
ormond,2.55E-05,White (not Hispanic)
ortt,2.55E-05,White (not Hispanic)
osmundson,2.55E-05,White (not Hispanic)
ossello,2.55E-05,White (not Hispanic)
ostby,2.55E-05,White (not Hispanic)
osterberg,2.55E-05,White (not Hispanic)
otis,2.55E-05,White (not Hispanic)
overby,2.55E-05,White (not Hispanic)
overholt,2.55E-05,White (not Hispanic)
overley,2.55E-05,White (not Hispanic)
owings,2.55E-05,White (not Hispanic)
oxford,2.55E-05,White (not Hispanic)
paddock,2.55E-05,White (not Hispanic)
padrnos,2.55E-05,White (not Hispanic)
pagnotta,2.55E-05,White (not Hispanic)
pai,2.55E-05,White (not Hispanic)
palermo,2.55E-05,White (not Hispanic)
palinckx,2.55E-05,White (not Hispanic)
palm,2.55E-05,White (not Hispanic)
palmgren,2.55E-05,White (not Hispanic)
pannunzio,2.55E-05,White (not Hispanic)
paolino,2.55E-05,White (not Hispanic)
papp,2.55E-05,White (not Hispanic)
paradis,2.55E-05,White (not Hispanic)
parduhn,2.55E-05,White (not Hispanic)
parkin,2.55E-05,White (not Hispanic)
parris,2.55E-05,White (not Hispanic)
parton,2.55E-05,White (not Hispanic)
pass,2.55E-05,White (not Hispanic)
passmore,2.55E-05,White (not Hispanic)
pastore,2.55E-05,White (not Hispanic)
patch,2.55E-05,White (not Hispanic)
patinella,2.55E-05,White (not Hispanic)
paton,2.55E-05,White (not Hispanic)
patti,2.55E-05,White (not Hispanic)
patzer,2.55E-05,White (not Hispanic)
paxson,2.55E-05,White (not Hispanic)
payson,2.55E-05,White (not Hispanic)
peabody,2.55E-05,White (not Hispanic)
peak,2.55E-05,White (not Hispanic)
pearlman,2.55E-05,White (not Hispanic)
peden,2.55E-05,White (not Hispanic)
pedri,2.55E-05,White (not Hispanic)
peel,2.55E-05,White (not Hispanic)
peirce,2.55E-05,White (not Hispanic)
pelle,2.55E-05,White (not Hispanic)
peoples,2.55E-05,White (not Hispanic)
perko,2.55E-05,White (not Hispanic)
pershall,2.55E-05,White (not Hispanic)
persons,2.55E-05,White (not Hispanic)
petree,2.55E-05,White (not Hispanic)
petrick,2.55E-05,White (not Hispanic)
petrone,2.55E-05,White (not Hispanic)
petrose,2.55E-05,White (not Hispanic)
petrovich,2.55E-05,White (not Hispanic)
petterson,2.55E-05,White (not Hispanic)
pettine,2.55E-05,White (not Hispanic)
pettingill,2.55E-05,White (not Hispanic)
petts,2.55E-05,White (not Hispanic)
peyton,2.55E-05,White (not Hispanic)
pfauth,2.55E-05,White (not Hispanic)
pfenning,2.55E-05,White (not Hispanic)
pfister,2.55E-05,White (not Hispanic)
phair,2.55E-05,White (not Hispanic)
phares,2.55E-05,White (not Hispanic)
philman,2.55E-05,White (not Hispanic)
phythian,2.55E-05,White (not Hispanic)
piccoli,2.55E-05,White (not Hispanic)
pickard,2.55E-05,White (not Hispanic)
pickthall,2.55E-05,White (not Hispanic)
pietrafeso,2.55E-05,White (not Hispanic)
pigott,2.55E-05,White (not Hispanic)
pihl,2.55E-05,White (not Hispanic)
pilger,2.55E-05,White (not Hispanic)
pillard,2.55E-05,White (not Hispanic)
piller,2.55E-05,White (not Hispanic)
ping,2.55E-05,White (not Hispanic)
pingel,2.55E-05,White (not Hispanic)
pipkin,2.55E-05,White (not Hispanic)
pixler,2.55E-05,White (not Hispanic)
place,2.55E-05,White (not Hispanic)
plane,2.55E-05,White (not Hispanic)
plaster,2.55E-05,White (not Hispanic)
pless,2.55E-05,White (not Hispanic)
pletcher,2.55E-05,White (not Hispanic)
plowman,2.55E-05,White (not Hispanic)
plumb,2.55E-05,White (not Hispanic)
plunkett,2.55E-05,White (not Hispanic)
plush,2.55E-05,White (not Hispanic)
pogue,2.55E-05,White (not Hispanic)
pohlenz,2.55E-05,White (not Hispanic)
poland,2.55E-05,White (not Hispanic)
pollet,2.55E-05,White (not Hispanic)
polson,2.55E-05,White (not Hispanic)
pontious,2.55E-05,White (not Hispanic)
popovich,2.55E-05,White (not Hispanic)
poss,2.55E-05,White (not Hispanic)
poulain,2.55E-05,White (not Hispanic)
poulson,2.55E-05,White (not Hispanic)
powner,2.55E-05,White (not Hispanic)
preciado,2.55E-05,White (not Hispanic)
prentiss,2.55E-05,White (not Hispanic)
prewett,2.55E-05,White (not Hispanic)
pribble,2.55E-05,White (not Hispanic)
prickett,2.55E-05,White (not Hispanic)
priddy,2.55E-05,White (not Hispanic)
primmer,2.55E-05,White (not Hispanic)
prinz,2.55E-05,White (not Hispanic)
propp,2.55E-05,White (not Hispanic)
proulx,2.55E-05,White (not Hispanic)
pudil,2.55E-05,White (not Hispanic)
qualls,2.55E-05,White (not Hispanic)
raber,2.55E-05,White (not Hispanic)
rabideau,2.55E-05,White (not Hispanic)
radford,2.55E-05,White (not Hispanic)
ragland,2.55E-05,White (not Hispanic)
raines,2.55E-05,White (not Hispanic)
rainwater,2.55E-05,White (not Hispanic)
rakes,2.55E-05,White (not Hispanic)
raley,2.55E-05,White (not Hispanic)
ramey,2.55E-05,White (not Hispanic)
rank,2.55E-05,White (not Hispanic)
rasmus,2.55E-05,White (not Hispanic)
raso,2.55E-05,White (not Hispanic)
rauch,2.55E-05,White (not Hispanic)
rausch,2.55E-05,White (not Hispanic)
rayl,2.55E-05,White (not Hispanic)
rayment,2.55E-05,White (not Hispanic)
reader,2.55E-05,White (not Hispanic)
reading,2.55E-05,White (not Hispanic)
real,2.55E-05,White (not Hispanic)
reams,2.55E-05,White (not Hispanic)
redford,2.55E-05,White (not Hispanic)
reedy,2.55E-05,White (not Hispanic)
reeve,2.55E-05,White (not Hispanic)
reeverts,2.55E-05,White (not Hispanic)
reger,2.55E-05,White (not Hispanic)
reiher,2.55E-05,White (not Hispanic)
reilly-vessey,2.55E-05,White (not Hispanic)
reiman,2.55E-05,White (not Hispanic)
reimers,2.55E-05,White (not Hispanic)
reinicke,2.55E-05,White (not Hispanic)
reis,2.55E-05,White (not Hispanic)
reisman,2.55E-05,White (not Hispanic)
remmers,2.55E-05,White (not Hispanic)
repka,2.55E-05,White (not Hispanic)
retting,2.55E-05,White (not Hispanic)
reum,2.55E-05,White (not Hispanic)
rhea,2.55E-05,White (not Hispanic)
rhees,2.55E-05,White (not Hispanic)
rhein,2.55E-05,White (not Hispanic)
rhine,2.55E-05,White (not Hispanic)
rhinehart,2.55E-05,White (not Hispanic)
richman,2.55E-05,White (not Hispanic)
rick,2.55E-05,White (not Hispanic)
ricken,2.55E-05,White (not Hispanic)
ricketson,2.55E-05,White (not Hispanic)
rickey,2.55E-05,White (not Hispanic)
ridgway,2.55E-05,White (not Hispanic)
rieck,2.55E-05,White (not Hispanic)
rigdon,2.55E-05,White (not Hispanic)
rightmire,2.55E-05,White (not Hispanic)
rinaldi,2.55E-05,White (not Hispanic)
rinker,2.55E-05,White (not Hispanic)
rino,2.55E-05,White (not Hispanic)
rio,2.55E-05,White (not Hispanic)
ripple,2.55E-05,White (not Hispanic)
rippley,2.55E-05,White (not Hispanic)
risner,2.55E-05,White (not Hispanic)
rix,2.55E-05,White (not Hispanic)
robins,2.55E-05,White (not Hispanic)
robitaille,2.55E-05,White (not Hispanic)
rockett,2.55E-05,White (not Hispanic)
rockhold,2.55E-05,White (not Hispanic)
rodeback,2.55E-05,White (not Hispanic)
rodwell,2.55E-05,White (not Hispanic)
roelle,2.55E-05,White (not Hispanic)
rogan,2.55E-05,White (not Hispanic)
rohlfs,2.55E-05,White (not Hispanic)
rohrer,2.55E-05,White (not Hispanic)
roinestad,2.55E-05,White (not Hispanic)
rolando,2.55E-05,White (not Hispanic)
rold,2.55E-05,White (not Hispanic)
roller,2.55E-05,White (not Hispanic)
romig,2.55E-05,White (not Hispanic)
roop,2.55E-05,White (not Hispanic)
rorick,2.55E-05,White (not Hispanic)
rosales,2.55E-05,White (not Hispanic)
roseman,2.55E-05,White (not Hispanic)
rosenbach,2.55E-05,White (not Hispanic)
rosenberger,2.55E-05,White (not Hispanic)
rosenberry,2.55E-05,White (not Hispanic)
rosenblatt,2.55E-05,White (not Hispanic)
rosier,2.55E-05,White (not Hispanic)
rosser,2.55E-05,White (not Hispanic)
rosso,2.55E-05,White (not Hispanic)
ruck,2.55E-05,White (not Hispanic)
rudnick,2.55E-05,White (not Hispanic)
rue,2.55E-05,White (not Hispanic)
rugg,2.55E-05,White (not Hispanic)
ruhl,2.55E-05,White (not Hispanic)
ruminski,2.55E-05,White (not Hispanic)
rundle,2.55E-05,White (not Hispanic)
runyon,2.55E-05,White (not Hispanic)
rupert,2.55E-05,White (not Hispanic)
ruppel,2.55E-05,White (not Hispanic)
ruppert,2.55E-05,White (not Hispanic)
rushton,2.55E-05,White (not Hispanic)
ruzicka,2.55E-05,White (not Hispanic)
ryall,2.55E-05,White (not Hispanic)
ryd,2.55E-05,White (not Hispanic)
ryden,2.55E-05,White (not Hispanic)
rydgren,2.55E-05,White (not Hispanic)
ryerson,2.55E-05,White (not Hispanic)
saari,2.55E-05,White (not Hispanic)
sabey,2.55E-05,White (not Hispanic)
saenz,2.55E-05,White (not Hispanic)
sager,2.55E-05,White (not Hispanic)
salzman,2.55E-05,White (not Hispanic)
sams,2.55E-05,White (not Hispanic)
saracino,2.55E-05,White (not Hispanic)
sartor,2.55E-05,White (not Hispanic)
sater,2.55E-05,White (not Hispanic)
sauve,2.55E-05,White (not Hispanic)
saxe,2.55E-05,White (not Hispanic)
saxon,2.55E-05,White (not Hispanic)
sayler,2.55E-05,White (not Hispanic)
saylor,2.55E-05,White (not Hispanic)
scaman,2.55E-05,White (not Hispanic)
scavuzzo,2.55E-05,White (not Hispanic)
schadegg,2.55E-05,White (not Hispanic)
schamel,2.55E-05,White (not Hispanic)
schamp,2.55E-05,White (not Hispanic)
schaub,2.55E-05,White (not Hispanic)
scheele,2.55E-05,White (not Hispanic)
scheid,2.55E-05,White (not Hispanic)
schein,2.55E-05,White (not Hispanic)
schenck,2.55E-05,White (not Hispanic)
schiel,2.55E-05,White (not Hispanic)
schipper,2.55E-05,White (not Hispanic)
schirmer,2.55E-05,White (not Hispanic)
schlundt,2.55E-05,White (not Hispanic)
schmuhl,2.55E-05,White (not Hispanic)
schmunk,2.55E-05,White (not Hispanic)
schnorr,2.55E-05,White (not Hispanic)
schooler,2.55E-05,White (not Hispanic)
schreck,2.55E-05,White (not Hispanic)
schreffler,2.55E-05,White (not Hispanic)
schrepel,2.55E-05,White (not Hispanic)
schuck,2.55E-05,White (not Hispanic)
schutt,2.55E-05,White (not Hispanic)
schuyler,2.55E-05,White (not Hispanic)
schwark,2.55E-05,White (not Hispanic)
schwisow,2.55E-05,White (not Hispanic)
sciacca,2.55E-05,White (not Hispanic)
scruggs,2.55E-05,White (not Hispanic)
seagren,2.55E-05,White (not Hispanic)
searls,2.55E-05,White (not Hispanic)
seaver,2.55E-05,White (not Hispanic)
sebastiani,2.55E-05,White (not Hispanic)
sebben,2.55E-05,White (not Hispanic)
sebring,2.55E-05,White (not Hispanic)
secor,2.55E-05,White (not Hispanic)
sedlak,2.55E-05,White (not Hispanic)
seeger,2.55E-05,White (not Hispanic)
segelke,2.55E-05,White (not Hispanic)
seibert,2.55E-05,White (not Hispanic)
seibold,2.55E-05,White (not Hispanic)
seiwald,2.55E-05,White (not Hispanic)
seley,2.55E-05,White (not Hispanic)
selle,2.55E-05,White (not Hispanic)
seltenreich,2.55E-05,White (not Hispanic)
seltzer,2.55E-05,White (not Hispanic)
seng,2.55E-05,White (not Hispanic)
settles,2.55E-05,White (not Hispanic)
shackelford,2.55E-05,White (not Hispanic)
shah,2.55E-05,White (not Hispanic)
sharon,2.55E-05,White (not Hispanic)
sheely,2.55E-05,White (not Hispanic)
sheesley,2.55E-05,White (not Hispanic)
sheffer,2.55E-05,White (not Hispanic)
shell,2.55E-05,White (not Hispanic)
shelpuk,2.55E-05,White (not Hispanic)
shetterly,2.55E-05,White (not Hispanic)
shilling,2.55E-05,White (not Hispanic)
shimpa,2.55E-05,White (not Hispanic)
shinkle,2.55E-05,White (not Hispanic)
shively,2.55E-05,White (not Hispanic)
shock,2.55E-05,White (not Hispanic)
shoeman,2.55E-05,White (not Hispanic)
show,2.55E-05,White (not Hispanic)
showers,2.55E-05,White (not Hispanic)
shreve,2.55E-05,White (not Hispanic)
shunk,2.55E-05,White (not Hispanic)
sides,2.55E-05,White (not Hispanic)
sidor,2.55E-05,White (not Hispanic)
siegle,2.55E-05,White (not Hispanic)
sievers,2.55E-05,White (not Hispanic)
silverman,2.55E-05,White (not Hispanic)
sindt,2.55E-05,White (not Hispanic)
singh,2.55E-05,White (not Hispanic)
sinner,2.55E-05,White (not Hispanic)
sipes,2.55E-05,White (not Hispanic)
sissel,2.55E-05,White (not Hispanic)
skaggs,2.55E-05,White (not Hispanic)
skelly,2.55E-05,White (not Hispanic)
skerjanec,2.55E-05,White (not Hispanic)
skrdlant,2.55E-05,White (not Hispanic)
slaugh,2.55E-05,White (not Hispanic)
slepicka,2.55E-05,White (not Hispanic)
smit,2.55E-05,White (not Hispanic)
smithey,2.55E-05,White (not Hispanic)
smotherman,2.55E-05,White (not Hispanic)
smythe,2.55E-05,White (not Hispanic)
snively,2.55E-05,White (not Hispanic)
snowberger,2.55E-05,White (not Hispanic)
sobotka,2.55E-05,White (not Hispanic)
soderborg,2.55E-05,White (not Hispanic)
soderstrom,2.55E-05,White (not Hispanic)
sonka,2.55E-05,White (not Hispanic)
sosa,2.55E-05,White (not Hispanic)
soto,2.55E-05,White (not Hispanic)
souder,2.55E-05,White (not Hispanic)
sousa,2.55E-05,White (not Hispanic)
southworth,2.55E-05,White (not Hispanic)
sowder,2.55E-05,White (not Hispanic)
spadafora,2.55E-05,White (not Hispanic)
spanbauer,2.55E-05,White (not Hispanic)
spelts,2.55E-05,White (not Hispanic)
spieker,2.55E-05,White (not Hispanic)
spomer,2.55E-05,White (not Hispanic)
spond,2.55E-05,White (not Hispanic)
sponsel,2.55E-05,White (not Hispanic)
spratt,2.55E-05,White (not Hispanic)
spresser,2.55E-05,White (not Hispanic)
spriggs,2.55E-05,White (not Hispanic)
spring,2.55E-05,White (not Hispanic)
sprouse,2.55E-05,White (not Hispanic)
sprowl,2.55E-05,White (not Hispanic)
spurlin,2.55E-05,White (not Hispanic)
spykstra,2.55E-05,White (not Hispanic)
st james,2.55E-05,White (not Hispanic)
st john,2.55E-05,White (not Hispanic)
st louis,2.55E-05,White (not Hispanic)
st martin,2.55E-05,White (not Hispanic)
stadler,2.55E-05,White (not Hispanic)
stager,2.55E-05,White (not Hispanic)
stagg,2.55E-05,White (not Hispanic)
stahly,2.55E-05,White (not Hispanic)
staiano,2.55E-05,White (not Hispanic)
stambaugh,2.55E-05,White (not Hispanic)
stamm,2.55E-05,White (not Hispanic)
standish,2.55E-05,White (not Hispanic)
stanek,2.55E-05,White (not Hispanic)
stanfield,2.55E-05,White (not Hispanic)
stang,2.55E-05,White (not Hispanic)
starke,2.55E-05,White (not Hispanic)
stauder,2.55E-05,White (not Hispanic)
steckel,2.55E-05,White (not Hispanic)
stedman,2.55E-05,White (not Hispanic)
steerman,2.55E-05,White (not Hispanic)
stegeman,2.55E-05,White (not Hispanic)
steinhauer,2.55E-05,White (not Hispanic)
steinman,2.55E-05,White (not Hispanic)
steinmetz,2.55E-05,White (not Hispanic)
stelter,2.55E-05,White (not Hispanic)
sternberg,2.55E-05,White (not Hispanic)
stewart-jennings,2.55E-05,White (not Hispanic)
stickney,2.55E-05,White (not Hispanic)
stidham,2.55E-05,White (not Hispanic)
stine,2.55E-05,White (not Hispanic)
stinnett,2.55E-05,White (not Hispanic)
stivers,2.55E-05,White (not Hispanic)
stockwell,2.55E-05,White (not Hispanic)
stolk,2.55E-05,White (not Hispanic)
stork,2.55E-05,White (not Hispanic)
storms,2.55E-05,White (not Hispanic)
stotts,2.55E-05,White (not Hispanic)
strader,2.55E-05,White (not Hispanic)
strahan,2.55E-05,White (not Hispanic)
straka,2.55E-05,White (not Hispanic)
strande,2.55E-05,White (not Hispanic)
strasheim,2.55E-05,White (not Hispanic)
straub,2.55E-05,White (not Hispanic)
strickler,2.55E-05,White (not Hispanic)
strode,2.55E-05,White (not Hispanic)
strole,2.55E-05,White (not Hispanic)
studer,2.55E-05,White (not Hispanic)
sturgeon,2.55E-05,White (not Hispanic)
styles,2.55E-05,White (not Hispanic)
suits,2.55E-05,White (not Hispanic)
summer,2.55E-05,White (not Hispanic)
sumners,2.55E-05,White (not Hispanic)
svendsen,2.55E-05,White (not Hispanic)
swafford,2.55E-05,White (not Hispanic)
swaim,2.55E-05,White (not Hispanic)
swanbom,2.55E-05,White (not Hispanic)
swancutt,2.55E-05,White (not Hispanic)
sward,2.55E-05,White (not Hispanic)
swendson,2.55E-05,White (not Hispanic)
swick,2.55E-05,White (not Hispanic)
swindell,2.55E-05,White (not Hispanic)
swope,2.55E-05,White (not Hispanic)
syddall,2.55E-05,White (not Hispanic)
szabo,2.55E-05,White (not Hispanic)
szuch,2.55E-05,White (not Hispanic)
tabone,2.55E-05,White (not Hispanic)
takacs,2.55E-05,White (not Hispanic)
talarico,2.55E-05,White (not Hispanic)
talkington,2.55E-05,White (not Hispanic)
tallant,2.55E-05,White (not Hispanic)
tanko,2.55E-05,White (not Hispanic)
tanksley,2.55E-05,White (not Hispanic)
tapparo,2.55E-05,White (not Hispanic)
tavenner,2.55E-05,White (not Hispanic)
telck,2.55E-05,White (not Hispanic)
teneyck,2.55E-05,White (not Hispanic)
tenney,2.55E-05,White (not Hispanic)
tennison,2.55E-05,White (not Hispanic)
teran,2.55E-05,White (not Hispanic)
ternes,2.55E-05,White (not Hispanic)
terwilliger,2.55E-05,White (not Hispanic)
terzic,2.55E-05,White (not Hispanic)
teske,2.55E-05,White (not Hispanic)
testa,2.55E-05,White (not Hispanic)
thiede,2.55E-05,White (not Hispanic)
thies,2.55E-05,White (not Hispanic)
thiessen,2.55E-05,White (not Hispanic)
thorstensen,2.55E-05,White (not Hispanic)
thrall,2.55E-05,White (not Hispanic)
thurgood,2.55E-05,White (not Hispanic)
thurmes,2.55E-05,White (not Hispanic)
tibbitts,2.55E-05,White (not Hispanic)
tienken,2.55E-05,White (not Hispanic)
tiffany,2.55E-05,White (not Hispanic)
tiffin,2.55E-05,White (not Hispanic)
tiller,2.55E-05,White (not Hispanic)
tingey,2.55E-05,White (not Hispanic)
tobias,2.55E-05,White (not Hispanic)
toft,2.55E-05,White (not Hispanic)
toll,2.55E-05,White (not Hispanic)
tolman,2.55E-05,White (not Hispanic)
tomas,2.55E-05,White (not Hispanic)
tombleson,2.55E-05,White (not Hispanic)
torkelson,2.55E-05,White (not Hispanic)
torrey,2.55E-05,White (not Hispanic)
toussaint,2.55E-05,White (not Hispanic)
townley,2.55E-05,White (not Hispanic)
traylor,2.55E-05,White (not Hispanic)
tremaroli,2.55E-05,White (not Hispanic)
tremblay,2.55E-05,White (not Hispanic)
trenary,2.55E-05,White (not Hispanic)
tribble,2.55E-05,White (not Hispanic)
triolo,2.55E-05,White (not Hispanic)
trobee,2.55E-05,White (not Hispanic)
trost,2.55E-05,White (not Hispanic)
trousil,2.55E-05,White (not Hispanic)
