postcode,country,primary_care_trust,longitude,latitude
TQ3 3SX,England,Torbay,-3.58532,50.438442
HR9 7SJ,England,Herefordshire,-2.472774,51.93121
LL65 1RE,Wales,Betsi Cadwaladr University Health Board,-4.637802,53.308404
CB1 0GT,England,Cambridgeshire,0.137179,52.192254
EX32 0TB,England,Devon,-3.892223,51.066149
W1T 1HA,England,Westminster,-0.132571,51.5168
RG5 4WQ,England,Berkshire West,-0.876921,51.455899
GU23 6BB,England,Surrey,-0.489754,51.301074
WV14 9HX,England,Dudley,-2.10181,52.542917
TQ13 9PS,England,Devon,-3.663376,50.60164
EX4 2JG,England,Devon,-3.570803,50.729274
CO3 3LL,England,North East Essex,0.888574,51.893517
CW5 8HT,England,Western Cheshire,-2.616603,53.009645
DT8 3QA,England,Dorset,-2.799242,50.819303
KT23 4RA,England,Surrey,-0.371192,51.27818
SK11 8AX,England,Central and Eastern Cheshire,-2.127766,53.253662
OX17 3FX,England,Oxfordshire,-1.311517,52.019556
LS12 5LZ,England,Leeds,-1.623178,53.793206
FY8 2PN,England,North Lancashire Teaching,-3.038854,53.754986
NR34 8AH,England,Great Yarmouth and Waveney,1.59315,52.354321
RG5 4LY,England,Berkshire West,-0.902583,51.457096
DY14 9XZ,England,Worcestershire,-2.371115,52.351459
PA2 8AZ,Scotland,Renfrewshire Community Health Partnership,-4.425616,55.824888
NG10 1HL,England,Derbyshire County,-1.275069,52.88394
HG5 0AF,England,North Yorkshire and York,-1.460019,54.005956
L12 0SE,England,Liverpool,-2.904728,53.445833
LE3 6UN,England,Leicester City,-1.200557,52.635371
CW1 9HH,England,Central and Eastern Cheshire,-2.430623,53.087987
NG20 9RA,England,Nottinghamshire County Teaching,-1.113248,53.226292
G14 9XT,Scotland,Glasgow City Community Health Partnership,-4.344132,55.876247
CM3 2DJ,England,Mid Essex,0.588283,51.777105
SN3 2NW,England,Swindon,-1.747922,51.556369
M20 2JN,England,Manchester Teaching,-2.244368,53.422917
PH1 1EE,Scotland,Perth and Kinross Community Health Partnership,-3.478525,56.395329
BS15 1JD,England,Bristol,-2.516194,51.466558
SG18 8SJ,England,Bedfordshire,-0.194617,52.083246
WV2 2DR,England,Wolverhampton City,-2.10897,52.567599
EH11 2JW,Scotland,Edinburgh Community Health Partnership,-3.226235,55.937822
N10 2JP,England,Haringey Teaching,-0.140384,51.593172
ML3 3WY,Scotland,South Lanarkshire Community Health Partnership,-4.049982,55.779568
HU9 2RU,England,Hull Teaching,-0.302352,53.752137
GU29 9JZ,England,West Sussex,-0.74684,50.986182
SO41 9PW,England,Hampshire,-1.535641,50.76183
CM15 9EE,England,South West Essex,0.292113,51.628696
PR8 3TF,England,Sefton,-3.044394,53.595472
DL2 1WA,England,Darlington,-1.473161,54.547592
KA7 4NL,Scotland,South Ayrshire Community Health Partnership,-4.633775,55.434986
SY8 3NW,England,Shropshire County,-2.587863,52.365256
TQ12 3HD,England,Devon,-3.595445,50.547244
SE5 0EG,England,Southwark,-0.095004,51.481701
G45 9SE,Scotland,Glasgow City Community Health Partnership,-4.247017,55.80801
BD10 0TZ,England,Bradford and Airedale Teaching,-1.7065,53.834774
WA9 3LE,England,Halton and St Helens,-2.699465,53.434816
GU14 9FU,England,Hampshire,-0.78966,51.304693
PA5 9LL,Scotland,Renfrewshire Community Health Partnership,-4.488438,55.834036
B2 2QE,England,Heart of Birmingham Teaching,-1.894214,52.495953
RG4 7AW,England,Berkshire West,-0.983699,51.474803
HR2 0RF,England,Herefordshire,-2.978058,52.012413
M28 2NQ,England,Salford,-2.374966,53.501146
NP23 5SG,Wales,Aneurin Bevan University Health Board,-3.225552,51.79703
BL1 7BZ,England,Bolton Teaching,-2.445121,53.611211
BS26 2TQ,England,Somerset,-2.916626,51.263847
FK13 6QE,Scotland,Clackmannanshire Community Health Partnership,-3.735111,56.154642
EH54 6GD,Scotland,West Lothian Community Health and Care Partnership,-3.503013,55.887139
DG7 2AQ,Scotland,Dumfries and Galloway Community Health Partnership,-4.04131,54.901744
NW6 7XT,England,Brent Teaching,-0.203027,51.545699
SE25 5PW,England,Croydon,-0.090213,51.389475
DA12 4XH,England,West Kent,0.410091,51.429922
CW11 2UN,England,Central and Eastern Cheshire,-2.308069,53.150436
CH1 4GR,England,Western Cheshire,-2.899155,53.195118
DG8 6QJ,Scotland,Dumfries and Galloway Community Health Partnership,-4.528014,54.904031
SE22 8DP,England,Southwark,-0.083409,51.459741
KT16 8AT,England,Surrey,-0.505514,51.393502
SS12 9GU,England,South West Essex,0.53681,51.601053
DL2 2SP,England,North Yorkshire and York,-1.562948,54.483093
SW7 1PL,England,Westminster,-0.168717,51.499592
SS3 9JB,England,South East Essex,0.777587,51.528722
TW12 1BH,England,Richmond and Twickenham,-0.366634,51.430622
SA62 5UD,Wales,Hywel Dda University Health Board,-4.976237,51.922094
CH6 5NU,Wales,Betsi Cadwaladr University Health Board,-3.132784,53.251268
AB43 7NP,Scotland,Aberdeenshire Community Health Partnership,-2.115708,57.697494
TW3 4ER,England,Hounslow,-0.366619,51.477805
W1H 7RS,England,Westminster,-0.158609,51.515522
RG14 7TJ,England,Berkshire West,-1.311051,51.392499
EN9 3EA,England,West Essex,0.01728,51.688406
BL5 3LD,England,Bolton Teaching,-2.522079,53.5543
TA4 2AD,England,Somerset,-3.304042,51.030422
DD8 4LA,Scotland,Angus Community Health Partnership,-2.983469,56.71529
WV14 7JU,England,Wolverhampton City,-2.060267,52.566241
M1 3FS,England,Manchester Teaching,-2.235166,53.478673
WF4 1PR,England,Wakefield District,-1.426573,53.66102
LS6 3HT,England,Leeds,-1.594974,53.820301
ME16 0AU,England,West Kent,0.494684,51.276825
SG1 2HW,England,Hertfordshire,-0.221264,51.913914
CW11 1DA,England,Central and Eastern Cheshire,-2.369527,53.149048
BH17 8BZ,England,Bournemouth and Poole Teaching,-1.958003,50.751928
M40 9DJ,England,Manchester Teaching,-2.193737,53.510277
GU7 2JB,England,Surrey,-0.613678,51.195777
OL4 3HD,England,Oldham,-2.078709,53.545797
TR18 2PQ,England,Cornwall and Isles of Scilly,-5.539768,50.12219
LA1 5JS,England,North Lancashire Teaching,-2.82069,54.053835
LL65 3RF,Wales,Betsi Cadwaladr University Health Board,-4.469351,53.282081
HR3 5SB,Wales,Powys Teaching Health Board,-3.149034,52.085279
KY3 0SL,Scotland,Dunfermline and West Fife Community Health Partnership,-3.297934,56.055292
HD9 1SY,England,Kirklees,-1.765102,53.563516
SG1 3DT,England,Hertfordshire,-0.20847,51.910977
EH28 8RU,Scotland,Edinburgh Community Health Partnership,-3.379156,55.922577
RH20 4AJ,England,West Sussex,-0.405822,50.908685
DT2 9HG,England,Dorset,-2.586605,50.700567
TR11 4DT,England,Cornwall and Isles of Scilly,-5.067943,50.148754
SE15 2HA,England,Southwark,-0.060314,51.474118
SA5 7PD,Wales,Swansea Bay University Health Board,-3.950746,51.678475
DY9 8JF,England,Dudley,-2.11143,52.458303
M7 4LB,England,Salford,-2.26248,53.512161
BT47 2DY,Northern Ireland,Western,-7.31252,54.986316
WN7 5TJ,England,"Ashton, Leigh and Wigan",-2.536962,53.512616
SR8 4AD,England,County Durham,-1.324286,54.773061
BA15 1SZ,England,Wiltshire,-2.246698,51.35281
YO31 9JQ,England,North Yorkshire and York,-1.063882,53.987589
N22 6UR,England,Haringey Teaching,-0.113812,51.595427
SA73 1PX,Wales,Hywel Dda University Health Board,-4.946647,51.705532
LE15 9LG,England,Leicestershire County and Rutland,-0.784889,52.610864
EX15 1UN,England,Devon,-3.400508,50.851494
CW8 4XA,England,Central and Eastern Cheshire,-2.52483,53.26382
AL1 9NB,England,Hertfordshire,-0.301973,51.74765
EX32 7AA,England,Devon,-4.060541,51.084437
KY7 6TJ,Scotland,Glenrothes and North East Fife Community Health Partnership,-3.179887,56.213206
SW19 1QW,England,Sutton and Merton,-0.201146,51.416176
G21 1UB,Scotland,Glasgow City Community Health Partnership,-4.232848,55.890444
TQ14 9UA,England,Devon,-3.539549,50.552845
TS27 4AQ,England,County Durham,-1.280681,54.74328
N19 5BQ,England,Islington,-0.137742,51.556441
WV11 3LZ,England,Wolverhampton City,-2.075932,52.602584
NE38 7DB,England,Sunderland Teaching,-1.511662,54.899681
W1G 7HY,England,Westminster,-0.147679,51.520997
M21 7NT,England,Manchester Teaching,-2.262092,53.422555
SS17 8QL,England,South West Essex,0.429183,51.521537
HG2 7QN,England,North Yorkshire and York,-1.503947,53.992969
CT16 3LH,England,Eastern and Coastal Kent,1.289994,51.157389
LE65 2PE,England,Leicestershire County and Rutland,-1.48316,52.741707
SA1 4QJ,Wales,Swansea Bay University Health Board,-3.964233,51.61747
PE33 9JD,England,Norfolk,0.52736,52.660518
BS8 4LL,England,Bristol,-2.621919,51.452962
FK8 2HY,Scotland,Stirling Community Health Partnership,-3.942568,56.115653
TA1 4HD,England,Somerset,-3.108056,51.011794
TS14 6HW,England,Redcar and Cleveland,-1.052729,54.539733
TN25 5LT,England,Eastern and Coastal Kent,1.002064,51.137427
CO3 0PW,England,North East Essex,0.83104,51.888414
SY1 3HA,England,Shropshire County,-2.742878,52.732817
WS11 6EJ,England,South Staffordshire,-2.009724,52.702028
AB44 1SE,Scotland,Aberdeenshire Community Health Partnership,-2.490129,57.670854
KT21 1EN,England,Surrey,-0.289389,51.307869
CH63 0QX,England,Wirral,-2.997605,53.361964
B31 3RA,England,South Birmingham,-1.964007,52.398705
CM17 9LA,England,West Essex,0.143454,51.742851
PE30 3HZ,England,Norfolk,0.451886,52.773585
PO40 9TT,England,Isle of Wight National Health Service,-1.506726,50.672738
WR9 1AD,England,Worcestershire,-2.154615,52.275386
RH8 0YP,England,Surrey,-0.005907,51.25761
NP44 2AQ,Wales,Aneurin Bevan University Health Board,-3.003617,51.652889
ST2 9EZ,England,Stoke on Trent,-2.133928,53.023979
GU11 4DT,England,Hampshire,-0.769165,51.256216
DL13 2EW,England,County Durham,-2.011763,54.760509
AL1 5FP,England,Hertfordshire,-0.305256,51.75205
TR26 2PN,England,Cornwall and Isles of Scilly,-5.473199,50.198784
HD2 1QH,England,Kirklees,-1.745916,53.683937
N4 2LA,England,City and Hackney Teaching,-0.102761,51.564738
GL53 8AT,England,Gloucestershire,-2.04887,51.883042
BS6 6YL,England,Bristol,-2.612363,51.473369
L18 7JF,England,Liverpool,-2.912134,53.376868
IP21 4FE,England,Norfolk,1.184657,52.398095
BD2 1NP,England,Bradford and Airedale Teaching,-1.74681,53.820081
S11 8TP,England,Sheffield,-1.508588,53.362652
CA13 9NB,England,Cumbria Teaching,-3.365985,54.664315
B11 1LB,England,Heart of Birmingham Teaching,-1.875096,52.464416
TR14 7QR,England,Cornwall and Isles of Scilly,-5.307584,50.206331
CH41 7EP,England,Wirral,-3.05674,53.400359
SO16 5AN,England,Southampton City,-1.436053,50.934553
HA5 1BN,England,Harrow,-0.385743,51.590319
NR11 6TY,England,Norfolk,1.38887,52.820778
NE66 4PL,England,Northumberland,-1.959052,55.515825
OX7 4AL,England,Oxfordshire,-1.424454,51.961774
SO18 6NT,England,Southampton City,-1.352189,50.918282
HR4 0QG,England,Herefordshire,-2.743641,52.061185
SP1 3SP,England,Wiltshire,-1.796552,51.071792
BT9 6HD,Northern Ireland,Belfast,-5.970052,54.557036
CO11 1TJ,England,Suffolk,1.066397,51.965175
LL59 5DB,Wales,Betsi Cadwaladr University Health Board,-4.16214,53.224648
WR10 1JS,England,Worcestershire,-2.08045,52.107307
GU33 6JN,England,Hampshire,-0.902416,51.049239
CT7 9NB,England,Eastern and Coastal Kent,1.28796,51.381368
FK8 3EQ,Scotland,Stirling Community Health Partnership,-4.16926,56.124121
BD24 9RN,England,North Yorkshire and York,-2.275437,54.067917
TS19 9DE,England,Stockton-on-Tees Teaching,-1.332403,54.58565
GU35 0XA,England,Hampshire,-0.856149,51.107305
NN14 2QG,England,Northamptonshire Teaching,-0.804075,52.439684
CH44 4AL,England,Wirral,-3.034132,53.408971
RG1 2JB,England,Berkshire West,-0.971124,51.454886
EX1 3EA,England,Devon,-3.4911,50.720357
LN1 2UT,England,Lincolnshire Teaching,-0.552796,53.298276
BT62 2JD,Northern Ireland,Southern,-6.438386,54.376423
DE4 2NU,England,Derbyshire County,-1.602892,53.204558
SL1 1YW,England,Berkshire East,-0.585867,51.50798
CM7 0SZ,England,Mid Essex,0.552451,51.882173
S8 7AB,England,Sheffield,-1.479196,53.330564
ST13 6HU,England,North Staffordshire,-2.02238,53.105934
EX2 7XE,England,Devon,-3.482067,50.715121
M33 7EY,England,Trafford,-2.315508,53.430084
NW1 6TH,England,Westminster,-0.166777,51.522189
EH51 9PA,Scotland,Falkirk Community Health Partnership,-3.592299,56.016332
BS4 3LU,England,Bristol,-2.555435,51.439161
PE20 1HA,England,Lincolnshire Teaching,-0.057118,52.935507
LL30 1NQ,Wales,Betsi Cadwaladr University Health Board,-3.81678,53.312513
BT47 4LU,Northern Ireland,Western,-6.919536,54.929372
IP24 2YS,England,Norfolk,0.752467,52.405121
NE46 3DU,England,Northumberland,-2.111444,54.972042
DY4 9BA,England,Sandwell,-2.069444,52.529764
CA14 3BW,England,Cumbria Teaching,-3.545401,54.642538
LS7 2EA,England,Leeds,-1.549306,53.829101
RH13 9UR,England,West Sussex,-0.348971,51.015865
CO15 1ST,England,North East Essex,1.153742,51.790002
LL16 5AB,Wales,Betsi Cadwaladr University Health Board,-3.447974,53.195608
NW7 2JA,England,Barnet,-0.244424,51.614737
BB11 4BW,England,East Lancashire Teaching,-2.26252,53.786337
WN5 7XX,England,"Ashton, Leigh and Wigan",-2.685779,53.509357
TS6 9QR,England,Redcar and Cleveland,-1.152292,54.563933
S9 1DX,England,Sheffield,-1.42092,53.413855
ML8 5GH,Scotland,South Lanarkshire Community Health Partnership,-3.875168,55.752119
SR4 7XD,England,Sunderland Teaching,-1.408081,54.904478
NE24 9DY,England,Northumberland,-1.506877,55.12755
DY13 9SJ,England,Worcestershire,-2.231863,52.312375
DL14 9RF,England,County Durham,-1.762918,54.62032
HA8 9TB,England,Barnet,-0.262462,51.62388
AL7 4JT,England,Hertfordshire,-0.195388,51.784197
DE4 2PD,England,Derbyshire County,-1.621016,53.133891
PO13 0RG,England,Hampshire,-1.184233,50.823976
NG18 4HQ,England,Nottinghamshire County Teaching,-1.169462,53.132732
IG9 5HE,England,Redbridge,0.029029,51.624339
CH62 9ER,England,Wirral,-2.963317,53.308824
HG4 2LG,England,North Yorkshire and York,-1.53677,54.126333
CA2 5GX,England,Cumbria Teaching,-2.94369,54.884926
LA18 4AQ,England,Cumbria Teaching,-3.266259,54.209983
KW5 6DS,Scotland,Highland Health and Social Care Partnership,-3.386105,58.277144
BN12 4BN,England,West Sussex,-0.411067,50.810947
CM99 2BN,England,Mid Essex,0.500602,51.742492
SN2 7AH,England,Swindon,-1.774725,51.587821
B72 1NE,England,Birmingham East and North,-1.822618,52.557287
HR3 6AT,England,Herefordshire,-2.985579,52.068868
TS5 5ES,England,Middlesbrough,-1.25643,54.55493
NG32 2NX,England,Lincolnshire Teaching,-0.648822,52.951152
KT4 8HB,England,Sutton and Merton,-0.228363,51.378524
CA14 2XE,England,Cumbria Teaching,-3.558621,54.64502
SA18 1EH,Wales,Swansea Bay University Health Board,-3.88666,51.794518
KY12 0EQ,Scotland,Dunfermline and West Fife Community Health Partnership,-3.437596,56.087772
SW16 9JQ,England,Lambeth,-0.130668,51.430919
BT13 3RF,Northern Ireland,Belfast,-5.979186,54.603956
DG1 2QS,Scotland,Dumfries and Galloway Community Health Partnership,-3.607769,55.066425
B80 7RE,England,Warwickshire,-1.905041,52.268971
G45 9JR,Scotland,Glasgow City Community Health Partnership,-4.232191,55.802151
NW10 4BP,England,Brent Teaching,-0.24815,51.534059
NE6 2JE,England,Newcastle,-1.565963,54.974689
NR25 6PH,England,Norfolk,1.18057,52.916992
WS4 2DE,England,Walsall Teaching,-1.958152,52.592247
GL7 1HE,England,Gloucestershire,-1.962422,51.713108
CV7 8JU,England,Coventry Teaching,-1.537654,52.459713
BS35 1PS,England,South Gloucestershire,-2.567652,51.632825
CF35 6YA,Wales,Cwm Taf Morgannwg University Health Board,-3.504995,51.526952
WA7 5JP,England,Halton and St Helens,-2.71858,53.332087
G71 6AT,Scotland,North Lanarkshire Community Health Partnership,-4.082925,55.833
DE5 3UN,England,Derbyshire County,-1.408945,53.052539
L14 7AY,England,Knowsley,-2.888779,53.407434
EH16 5QR,Scotland,Edinburgh Community Health Partnership,-3.168046,55.92198
DE4 4BH,England,Derbyshire County,-1.576716,53.074298
WA2 8AW,England,Warrington,-2.587603,53.403768
WF10 5WE,England,Wakefield District,-1.355705,53.709961
PO18 9EN,England,West Sussex,-0.902681,50.916632
SG19 1LT,England,Bedfordshire,-0.289959,52.131118
RG42 3UW,England,Berkshire East,-0.724818,51.421739
IP29 5EA,England,Suffolk,0.58428,52.237009
EX17 1ED,England,Devon,-3.650609,50.792609
GU47 9EL,England,Berkshire East,-0.803935,51.347822
NG23 5TA,England,Nottinghamshire County Teaching,-0.924344,53.08072
N11 3LB,England,Barnet,-0.153829,51.616575
G64 9AX,Scotland,East Dunbartonshire Community Health Partnership,-4.225762,55.904149
IP1 6TF,England,Suffolk,1.150468,52.089795
ST7 4LW,England,North Staffordshire,-2.236425,53.078455
AL1 5TE,England,Hertfordshire,-0.308604,51.745426
TQ5 0BS,England,Torbay,-3.520133,50.385719
BD24 0LF,England,North Yorkshire and York,-2.304365,54.035308
NN15 6WG,England,Northamptonshire Teaching,-0.700574,52.381322
LE16 9JG,England,Leicestershire County and Rutland,-0.930087,52.466037
WS12 9SD,England,South Staffordshire,-2.028128,52.69281
RH6 8LG,England,Surrey,-0.176298,51.185182
TN34 1TW,England,Hastings and Rother,0.572022,50.860706
SP11 7PG,England,Hampshire,-1.536261,51.161022
SY23 1HB,Wales,Hywel Dda University Health Board,-4.070877,52.411782
E8 3BX,England,City and Hackney Teaching,-0.072438,51.544127
DY1 1JJ,England,Dudley,-2.086595,52.511179
BT82 0DL,Northern Ireland,Western,-7.425031,54.898223
EX5 7BQ,England,Devon,-3.411199,50.747674
RG22 6HB,England,Hampshire,-1.112145,51.251354
BS10 6HR,England,Bristol,-2.603337,51.506227
CB4 1JD,England,Cambridgeshire,0.13396,52.213623
NR30 2BN,England,Great Yarmouth and Waveney,1.731907,52.607718
TW20 0PW,England,Berkshire East,-0.578954,51.429063
SN15 5BB,England,Wiltshire,-1.965919,51.56576
WD6 4EU,England,Hertfordshire,-0.280298,51.668357
E17 6NN,England,Waltham Forest,-0.03939,51.584208
PR5 5AB,England,Central Lancashire,-2.688037,53.727502
NE34 8JY,England,South Tyneside,-1.438201,54.965728
SA5 8PR,Wales,Swansea Bay University Health Board,-3.957009,51.6416
PR1 5RY,England,Central Lancashire,-2.674922,53.768878
SA67 8UQ,Wales,Hywel Dda University Health Board,-4.680729,51.797902
WA9 5SF,England,Halton and St Helens,-2.74669,53.434333
E1 4TP,England,Tower Hamlets,-0.054509,51.52056
NR33 7TH,England,Great Yarmouth and Waveney,1.710507,52.419697
ME12 4HP,England,Eastern and Coastal Kent,0.83651,51.413951
FY3 9PW,England,Blackpool,-3.02755,53.806947
TQ8 8EZ,England,Devon,-3.769293,50.237965
KT9 1NS,England,Kingston,-0.311983,51.367746
SO21 1JS,England,Hampshire,-1.221058,51.013395
BT16 1GF,Northern Ireland,Belfast,-5.801595,54.600015
CW4 7QJ,England,Central and Eastern Cheshire,-2.345902,53.204671
IG1 3PG,England,Redbridge,0.059044,51.570859
OX2 9EA,England,Oxfordshire,-1.297221,51.745621
HP13 5AH,England,Buckinghamshire,-0.758174,51.634638
E9 5DN,England,City and Hackney Teaching,-0.036206,51.544228
SE1P 5RW,England,Southwark,-0.080152,51.492762
NG6 6DQ,England,Nottingham City,-1.188437,52.992397
RG4 9DH,England,Oxfordshire,-0.985854,51.517847
TR19 6UQ,England,Cornwall and Isles of Scilly,-5.54835,50.085942
BS8 3JF,England,Bristol,-2.621539,51.460985
SP3 4ER,England,Wiltshire,-1.902643,51.187567
TN15 6HQ,England,West Kent,0.257987,51.350096
SS5 4AD,England,South East Essex,0.655601,51.603209
HP6 6SR,England,Buckinghamshire,-0.549922,51.668264
M23 9FS,England,Manchester Teaching,-2.306422,53.399394
GU3 2EP,England,Surrey,-0.66975,51.243062
MK45 5HD,England,Bedfordshire,-0.456123,51.991886
CM15 8QN,England,South West Essex,0.327696,51.63564
